##
Size:  384    1       1       1
RawHits:
#
Element:  20001   -1  4097  0.0  1.0  20008  -1  4097  0.0  1.0   -5.196152    3.000000  146.350000
Element:  20005   -1  4097  0.0  1.0  20009   1  4097  0.0  1.0  -10.392304    6.000000  146.350000
Element:  20013   -1  4097  0.0  1.0  20010   1  4097  0.0  1.0  -10.392304    0.000000  146.350000
Element:  20017   -1  4097  0.0  1.0  20011   1  4097  0.0  1.0  -15.588456    9.000000  146.350000
Element:  20033   -1  4097  0.0  1.0  20040   1  4097  0.0  1.0  -15.588456    3.000000  146.350000
Element:  20037   -1  4097  0.0  1.0  20041   1  4097  0.0  1.0  -15.588456   -3.000000  146.350000
Element:  20045   -1  4097  0.0  1.0  20042   1  4097  0.0  1.0  -20.784609   12.000000  146.350000
Element:  20049   -1  4097  0.0  1.0  20043   1  4097  0.0  1.0  -20.784609    6.000000  146.350000
Element:  20065   -1  4097  0.0  1.0  20072   1  4097  0.0  1.0  -20.784609    0.000000  146.350000
Element:  20069   -1  4097  0.0  1.0  20073   1  4097  0.0  1.0  -20.784609   -6.000000  146.350000
Element:  20077   -1  4097  0.0  1.0  20074   1  4097  0.0  1.0  -25.980761   15.000000  146.350000
Element:  20081   -1  4097  0.0  1.0  20075   1  4097  0.0  1.0  -25.980761    9.000000  146.350000
Element:  20097   -1  4097  0.0  1.0  20104   1  4097  0.0  1.0  -25.980761    3.000000  146.350000
Element:  20101   -1  4097  0.0  1.0  20105   1  4097  0.0  1.0  -25.980761   -3.000000  146.350000
Element:  20109   -1  4097  0.0  1.0  20106   1  4097  0.0  1.0  -25.980761   -9.000000  146.350000
Element:  20113   -1  4097  0.0  1.0  20107   1  4097  0.0  1.0  -31.176912   18.000000  146.350000
Element:  20129   -1  4097  0.0  1.0  20136   1  4097  0.0  1.0  -31.176912   12.000000  146.350000
Element:  20133   -1  4097  0.0  1.0  20137   1  4097  0.0  1.0  -31.176912    6.000000  146.350000
Element:  20141   -1  4097  0.0  1.0  20138   1  4097  0.0  1.0  -31.176912    0.000000  146.350000
Element:  20145   -1  4097  0.0  1.0  20139   1  4097  0.0  1.0  -31.176912   -6.000000  146.350000
Element:  20161   -1  4097  0.0  1.0  20168   1  4097  0.0  1.0  -31.176912  -12.000000  146.350000
Element:  20165   -1  4097  0.0  1.0  20169   1  4097  0.0  1.0  -36.373062   21.000000  146.350000
Element:  20173   -1  4097  0.0  1.0  20170   1  4097  0.0  1.0  -36.373062   15.000000  146.350000
Element:  20177   -1  4097  0.0  1.0  20171   1  4097  0.0  1.0  -36.373062    9.000000  146.350000
Element:  20193   -1  4097  0.0  1.0  20200   1  4097  0.0  1.0  -36.373062    3.000000  146.350000
Element:  20197   -1  4097  0.0  1.0  20201   1  4097  0.0  1.0  -36.373062   -3.000000  146.350000
Element:  20205   -1  4097  0.0  1.0  20202   1  4097  0.0  1.0  -36.373062   -9.000000  146.350000
Element:  20209   -1  4097  0.0  1.0  20203   1  4097  0.0  1.0  -36.373062  -15.000000  146.350000
Element:  20225   -1  4097  0.0  1.0  20232   1  4097  0.0  1.0  -41.569218   24.000000  146.350000
Element:  20229   -1  4097  0.0  1.0  20233   1  4097  0.0  1.0  -41.569218   18.000000  146.350000
Element:  20237   -1  4097  0.0  1.0  20234   1  4097  0.0  1.0  -41.569218   12.000000  146.350000
Element:  20241   -1  4097  0.0  1.0  20235   1  4097  0.0  1.0  -41.569218    6.000000  146.350000
Element:  20257   -1  4097  0.0  1.0  20264   1  4097  0.0  1.0  -41.569218    0.000000  146.350000
Element:  20261   -1  4097  0.0  1.0  20265   1  4097  0.0  1.0  -41.569218   -6.000000  146.350000
Element:  20269   -1  4097  0.0  1.0  20266   1  4097  0.0  1.0  -41.569218  -12.000000  146.350000
Element:  20273   -1  4097  0.0  1.0  20267   1  4097  0.0  1.0  -41.569218  -18.000000  146.350000
Element:  20289   -1  4097  0.0  1.0  20296   1  4097  0.0  1.0  -46.765369   27.000000  146.350000
Element:  20293   -1  4097  0.0  1.0  20297   1  4097  0.0  1.0  -46.765369   21.000000  146.350000
Element:  20301   -1  4097  0.0  1.0  20298   1  4097  0.0  1.0  -46.765369   15.000000  146.350000
Element:  20305   -1  4097  0.0  1.0  20299   1  4097  0.0  1.0  -46.765369    9.000000  146.350000
Element:  20321   -1  4097  0.0  1.0  20328   1  4097  0.0  1.0  -46.765369    3.000000  146.350000
Element:  20325   -1  4097  0.0  1.0  20329   1  4097  0.0  1.0  -46.765369   -3.000000  146.350000
Element:  20333   -1  4097  0.0  1.0  20330   1  4097  0.0  1.0  -46.765369   -9.000000  146.350000
Element:  20337   -1  4097  0.0  1.0  20331   1  4097  0.0  1.0  -46.765369  -15.000000  146.350000
Element:  20353   -1  4097  0.0  1.0  20360   1  4097  0.0  1.0  -46.765369  -21.000000  146.350000
Element:  20357   -1  4097  0.0  1.0  20361   1  4097  0.0  1.0  -51.961521   30.000000  146.350000
Element:  20365   -1  4097  0.0  1.0  20362   1  4097  0.0  1.0  -51.961521   24.000000  146.350000
Element:  20369   -1  4097  0.0  1.0  20363   1  4097  0.0  1.0  -51.961521   18.000000  146.350000
Element:  20385   -1  4097  0.0  1.0  20392   1  4097  0.0  1.0  -51.961521   12.000000  146.350000
Element:  20389   -1  4097  0.0  1.0  20393   1  4097  0.0  1.0  -51.961521    6.000000  146.350000
Element:  20397   -1  4097  0.0  1.0  20394   1  4097  0.0  1.0  -51.961521    0.000000  146.350000
Element:  20401   -1  4097  0.0  1.0  20395   1  4097  0.0  1.0  -51.961521   -6.000000  146.350000
Element:  20417   -1  4097  0.0  1.0  20424   1  4097  0.0  1.0  -51.961521  -12.000000  146.350000
Element:  20421   -1  4097  0.0  1.0  20425   1  4097  0.0  1.0  -51.961521  -18.000000  146.350000
Element:  20429   -1  4097  0.0  1.0  20426   1  4097  0.0  1.0  -51.961521  -24.000000  146.350000
Element:  20433   -1  4097  0.0  1.0  20427   1  4097  0.0  1.0  -57.157673   27.000000  146.350000
Element:  20449   -1  4097  0.0  1.0  20456   1  4097  0.0  1.0  -57.157673   21.000000  146.350000
Element:  20453   -1  4097  0.0  1.0  20457   1  4097  0.0  1.0  -57.157673   15.000000  146.350000
Element:  20461   -1  4097  0.0  1.0  20458   1  4097  0.0  1.0  -57.157673    9.000000  146.350000
Element:  20465   -1  4097  0.0  1.0  20459   1  4097  0.0  1.0  -57.157673    3.000000  146.350000
Element:  20481   -1  4097  0.0  1.0  20488   1  4097  0.0  1.0  -57.157673   -3.000000  146.350000
Element:  20485   -1  4097  0.0  1.0  20489   1  4097  0.0  1.0  -57.157673   -9.000000  146.350000
Element:  20493   -1  4097  0.0  1.0  20490   1  4097  0.0  1.0  -57.157673  -15.000000  146.350000
Element:  20497   -1  4097  0.0  1.0  20491   1  4097  0.0  1.0  -57.157673  -21.000000  146.350000
Element:  21001   -1  4097  0.0  1.0  21008   1  4097  0.0  1.0   -5.196152   -3.000000  146.350000
Element:  21005   -1  4097  0.0  1.0  21009   1  4097  0.0  1.0  -10.392304   -6.000000  146.350000
Element:  21013   -1  4097  0.0  1.0  21010   1  4097  0.0  1.0   -5.196152   -9.000000  146.350000
Element:  21017   -1  4097  0.0  1.0  21011   1  4097  0.0  1.0  -15.588456   -9.000000  146.350000
Element:  21033   -1  4097  0.0  1.0  21040   1  4097  0.0  1.0  -10.392304  -12.000000  146.350000
Element:  21037   -1  4097  0.0  1.0  21041   1  4097  0.0  1.0   -5.196152  -15.000000  146.350000
Element:  21045   -1  4097  0.0  1.0  21042   1  4097  0.0  1.0  -20.784609  -12.000000  146.350000
Element:  21049   -1  4097  0.0  1.0  21043   1  4097  0.0  1.0  -15.588456  -15.000000  146.350000
Element:  21065   -1  4097  0.0  1.0  21072   1  4097  0.0  1.0  -10.392304  -18.000000  146.350000
Element:  21069   -1  4097  0.0  1.0  21073   1  4097  0.0  1.0   -5.196152  -21.000000  146.350000
Element:  21077   -1  4097  0.0  1.0  21074   1  4097  0.0  1.0  -25.980761  -15.000000  146.350000
Element:  21081   -1  4097  0.0  1.0  21075   1  4097  0.0  1.0  -20.784609  -18.000000  146.350000
Element:  21097   -1  4097  0.0  1.0  21104   1  4097  0.0  1.0  -15.588456  -21.000000  146.350000
Element:  21101   -1  4097  0.0  1.0  21105   1  4097  0.0  1.0  -10.392304  -24.000000  146.350000
Element:  21109   -1  4097  0.0  1.0  21106   1  4097  0.0  1.0   -5.196152  -27.000000  146.350000
Element:  21113   -1  4097  0.0  1.0  21107   1  4097  0.0  1.0  -31.176912  -18.000000  146.350000
Element:  21129   -1  4097  0.0  1.0  21136   1  4097  0.0  1.0  -25.980761  -21.000000  146.350000
Element:  21133   -1  4097  0.0  1.0  21137   1  4097  0.0  1.0  -20.784609  -24.000000  146.350000
Element:  21141   -1  4097  0.0  1.0  21138   1  4097  0.0  1.0  -15.588456  -27.000000  146.350000
Element:  21145   -1  4097  0.0  1.0  21139   1  4097  0.0  1.0  -10.392304  -30.000000  146.350000
Element:  21161   -1  4097  0.0  1.0  21168   1  4097  0.0  1.0   -5.196152  -33.000000  146.350000
Element:  21165   -1  4097  0.0  1.0  21169   1  4097  0.0  1.0  -36.373062  -21.000000  146.350000
Element:  21173   -1  4097  0.0  1.0  21170   1  4097  0.0  1.0  -31.176912  -24.000000  146.350000
Element:  21177   -1  4097  0.0  1.0  21171   1  4097  0.0  1.0  -25.980761  -27.000000  146.350000
Element:  21193   -1  4097  0.0  1.0  21200   1  4097  0.0  1.0  -20.784609  -30.000000  146.350000
Element:  21197   -1  4097  0.0  1.0  21201   1  4097  0.0  1.0  -15.588456  -33.000000  146.350000
Element:  21205   -1  4097  0.0  1.0  21202   1  4097  0.0  1.0  -10.392304  -36.000000  146.350000
Element:  21209   -1  4097  0.0  1.0  21203   1  4097  0.0  1.0   -5.196152  -39.000000  146.350000
Element:  21225   -1  4097  0.0  1.0  21232   1  4097  0.0  1.0  -41.569218  -24.000000  146.350000
Element:  21229   -1  4097  0.0  1.0  21233   1  4097  0.0  1.0  -36.373062  -27.000000  146.350000
Element:  21237   -1  4097  0.0  1.0  21234   1  4097  0.0  1.0  -31.176912  -30.000000  146.350000
Element:  21241   -1  4097  0.0  1.0  21235   1  4097  0.0  1.0  -25.980761  -33.000000  146.350000
Element:  21257   -1  4097  0.0  1.0  21264   1  4097  0.0  1.0  -20.784609  -36.000000  146.350000
Element:  21261   -1  4097  0.0  1.0  21265   1  4097  0.0  1.0  -15.588456  -39.000000  146.350000
Element:  21269   -1  4097  0.0  1.0  21266   1  4097  0.0  1.0  -10.392304  -42.000000  146.350000
Element:  21273   -1  4097  0.0  1.0  21267   1  4097  0.0  1.0   -5.196152  -45.000000  146.350000
Element:  21289   -1  4097  0.0  1.0  21296   1  4097  0.0  1.0  -46.765369  -27.000000  146.350000
Element:  21293   -1  4097  0.0  1.0  21297   1  4097  0.0  1.0  -41.569218  -30.000000  146.350000
Element:  21301   -1  4097  0.0  1.0  21298   1  4097  0.0  1.0  -36.373062  -33.000000  146.350000
Element:  21305   -1  4097  0.0  1.0  21299   1  4097  0.0  1.0  -31.176912  -36.000000  146.350000
Element:  21321   -1  4097  0.0  1.0  21328   1  4097  0.0  1.0  -25.980761  -39.000000  146.350000
Element:  21325   -1  4097  0.0  1.0  21329   1  4097  0.0  1.0  -20.784609  -42.000000  146.350000
Element:  21333   -1  4097  0.0  1.0  21330   1  4097  0.0  1.0  -15.588456  -45.000000  146.350000
Element:  21337   -1  4097  0.0  1.0  21331   1  4097  0.0  1.0  -10.392304  -48.000000  146.350000
Element:  21353   -1  4097  0.0  1.0  21360   1  4097  0.0  1.0   -5.196152  -51.000000  146.350000
Element:  21357   -1  4097  0.0  1.0  21361   1  4097  0.0  1.0  -51.961521  -30.000000  146.350000
Element:  21365   -1  4097  0.0  1.0  21362   1  4097  0.0  1.0  -46.765369  -33.000000  146.350000
Element:  21369   -1  4097  0.0  1.0  21363   1  4097  0.0  1.0  -41.569218  -36.000000  146.350000
Element:  21385   -1  4097  0.0  1.0  21392   1  4097  0.0  1.0  -36.373062  -39.000000  146.350000
Element:  21389   -1  4097  0.0  1.0  21393   1  4097  0.0  1.0  -31.176912  -42.000000  146.350000
Element:  21397   -1  4097  0.0  1.0  21394   1  4097  0.0  1.0  -25.980761  -45.000000  146.350000
Element:  21401   -1  4097  0.0  1.0  21395   1  4097  0.0  1.0  -20.784609  -48.000000  146.350000
Element:  21417   -1  4097  0.0  1.0  21424   1  4097  0.0  1.0  -15.588456  -51.000000  146.350000
Element:  21421   -1  4097  0.0  1.0  21425   1  4097  0.0  1.0  -10.392304  -54.000000  146.350000
Element:  21429   -1  4097  0.0  1.0  21426   1  4097  0.0  1.0   -5.196152  -57.000000  146.350000
Element:  21433   -1  4097  0.0  1.0  21427   1  4097  0.0  1.0  -51.961521  -36.000000  146.350000
Element:  21449   -1  4097  0.0  1.0  21456   1  4097  0.0  1.0  -46.765369  -39.000000  146.350000
Element:  21453   -1  4097  0.0  1.0  21457   1  4097  0.0  1.0  -41.569218  -42.000000  146.350000
Element:  21461   -1  4097  0.0  1.0  21458   1  4097  0.0  1.0  -36.373062  -45.000000  146.350000
Element:  21465   -1  4097  0.0  1.0  21459   1  4097  0.0  1.0  -31.176912  -48.000000  146.350000
Element:  21481   -1  4097  0.0  1.0  21488   1  4097  0.0  1.0  -25.980761  -51.000000  146.350000
Element:  21485   -1  4097  0.0  1.0  21489   1  4097  0.0  1.0  -20.784609  -54.000000  146.350000
Element:  21493   -1  4097  0.0  1.0  21490   1  4097  0.0  1.0  -15.588456  -57.000000  146.350000
