#########################################################################
#                                                                       #
# Veto configuration file for the November 2013 beamtime                #
#                                                                       #
##--Update      Tigran Armand Rostomyan  11.Aug.2014                    #
#                                                                       #
#########################################################################
#
## Total # Elements in array, Pulse-Height info? Time info? Position info?
## Info switch is off/on = 0/1
##      Total   Energy? Time?   Position?
Size:  	384    	1       1       1
RawHits:
#BitPattern: data/TAPS.pat
#
#
#
# Now enter the information for each element....if the number of
# elements is specified as 10 above then there must be 10 element spec lines
# ADCs low,high define in MeV the range of a valid hit.
# ped is the zero-point offset channel and MeV/ch is the ADC conversionsion
# TDCs low, high define in ns the range of a valid hit.
# Off is the time-zero offset channel and ns/ch is the conversion gain.
# Pos 3-vector usually relates to the center of the front face of a crystal
# assuming origin at center of target, beam in z-direction
# with Bene's calib-files
#          ADC#     low high     ped  MeV/ch      TDC#   low     high      Off      ns/ch  Pos x,      y,      z (cm)
#
# BLOCK A
#
Element:   26008    0.1 9999.0   99.79 0.010000   26000 -1000.0  1000.0  1800.00 -0.050000   -5.196    3.000  140.700
Element:   26009    0.1 9999.0  100.71 0.010000   26004 -1000.0  1000.0  1800.00 -0.050000  -10.392    6.000  140.700
Element:   26010    0.1 9999.0   99.95 0.010000   26001 -1000.0  1000.0  1800.00 -0.050000  -10.392    0.000  140.700
Element:   26011    0.1 9999.0   84.93 0.013952   26005 -1000.0  1000.0  2100.50 -0.050000  -15.588    9.000  140.700
Element:   26012    0.1 9999.0   85.81 0.015291   26002 -1000.0  1000.0  2075.99 -0.050000  -15.588    3.000  140.700
Element:   26013    0.1 9999.0   84.88 0.014527   26006 -1000.0  1000.0  2085.24 -0.050000  -15.588   -3.000  140.700
Element:   26014    0.1 9999.0   84.92 0.014397   26003 -1000.0  1000.0  2072.33 -0.050000  -20.785   12.000  140.700
Element:   26015    0.1 9999.0   83.10 0.015853   26007 -1000.0  1000.0  2098.02 -0.050000  -20.785    6.000  140.700
Element:   26040    0.1 9999.0   88.18 0.018287   26032 -1000.0  1000.0  2089.94 -0.050000  -20.785    0.000  140.700
Element:   26041    0.1 9999.0   85.69 0.017290   26036 -1000.0  1000.0  2064.73 -0.050000  -20.785   -6.000  140.700
Element:   26042    0.1 9999.0   85.05 0.014297   26033 -1000.0  1000.0  2077.45 -0.050000  -25.981   15.000  140.700
Element:   26043    0.1 9999.0   83.78 0.011685   26037 -1000.0  1000.0  1746.99 -0.050000  -25.981    9.000  140.700
Element:   26044    0.1 9999.0   86.51 0.017146   26034 -1000.0  1000.0  2082.04 -0.050000  -25.981    3.000  140.700
Element:   26045    0.1 9999.0   84.47 0.012057   26038 -1000.0  1000.0  2038.72 -0.050000  -25.981   -3.000  140.700
Element:   26046    0.1 9999.0   84.85 0.011710   26035 -1000.0  1000.0  2076.78 -0.050000  -25.981   -9.000  140.700
Element:   26047    0.1 9999.0   84.41 0.008847   26039 -1000.0  1000.0  2023.01 -0.050000  -31.177   18.000  140.700
Element:   26072    0.1 9999.0   84.16 0.013951   26064 -1000.0  1000.0  2032.86 -0.050000  -31.177   12.000  140.700
Element:   26073    0.1 9999.0   86.03 0.013902   26068 -1000.0  1000.0  2024.19 -0.050000  -31.177    6.000  140.700
Element:   26074    0.1 9999.0   85.38 0.017300   26065 -1000.0  1000.0  2041.87 -0.050000  -31.177    0.000  140.700
Element:   26075    0.1 9999.0   86.57 0.018789   26069 -1000.0  1000.0  2041.13 -0.050000  -31.177   -6.000  140.700
Element:   26076    0.1 9999.0   85.85 0.014061   26066 -1000.0  1000.0  2013.72 -0.050000  -31.177  -12.000  140.700
Element:   26077    0.1 9999.0   86.00 0.012928   26070 -1000.0  1000.0  1995.44 -0.050000  -36.373   21.000  140.700
